-23.6171594,-46.7671653
-23.6172308,-46.7676156
-23.6179206,-46.7655943
-23.6182684,-46.7656849
-23.6186686,-46.7651311
-23.6198176,-46.7649689
-23.6190076,-46.763842
-23.6196859,-46.7655037
-23.6182052,-46.7663778
-23.6171588,-46.7665729
-23.6182684,-46.7656849
-23.6185479,-46.7678556
-23.6195604,-46.7683564
-23.6186747,-46.7671556
-23.6194199,-46.7665507
-23.6201614,-46.7673159
-23.6209409,-46.7681253
-23.6210869,-46.7678014
-23.6189091,-46.769733
-23.6170826,-46.761573
-23.6173004,-46.7621092
-23.6428727,-46.7744299
-23.6186294,-46.7711162
-23.6190688,-46.7713272
-23.6197508,-46.7718486
-23.6201208,-46.7701622
-23.6206928,-46.7704575
-23.621259,-46.7709612
-23.6217606,-46.7716432
-23.6203978,-46.7721114
-23.6216616,-46.7728574
-23.6214049,-46.7734769
-23.6210495,-46.7734312
-23.6215898,-46.7722429
-23.6206236,-46.7729026
-23.6206628,-46.7730605
-23.6225676,-46.7711474
-23.6239498,-46.7726395
-23.6233119,-46.7706908
-23.6238019,-46.7696226
-23.625839,-46.7708266
-23.6255431,-46.7693198
-23.6267711,-46.7706166
-23.6271267,-46.7696863
-23.6266805,-46.7692646
-23.6248522,-46.7685405
-23.6248332,-46.7691104
-23.6241152,-46.7677526
-23.6207317,-46.7751439
-23.6237926,-46.7687412
-23.6248362,-46.7687407
-23.6247893,-46.7681396
-23.5785264,-46.8033652
-23.6255026,-46.7859658
-23.6179248,-46.7690109
-23.6244624,-46.7682231
-23.6243581,-46.7687109
-23.6235567,-46.7682607
-23.6239498,-46.7726395
-23.6179248,-46.7690109
-23.6266423,-46.7694943
-23.6243544,-46.7780278
-23.6235918,-46.777317
-23.6243337,-46.7770763
-23.6248364,-46.7753087
-23.6256864,-46.7741076
-23.6222495,-46.7770348
-23.6207289,-46.7733353
-23.6204374,-46.7730714
-23.6225856,-46.7745168
-23.6230617,-46.7739836
-23.6232722,-46.7737576
-23.6227341,-46.775289
-23.6208792,-46.7751732
-23.6225035,-46.7745254
-23.6244257,-46.7729818
-23.6251712,-46.7712793
-23.6247198,-46.770344
-23.6258876,-46.77309
-23.6248975,-46.7743341
-23.6143311,-46.7802548
-23.6137416,-46.7797307
-23.6187462,-46.7780543
-23.6179583,-46.7777534
-23.6194591,-46.7771071
-23.6193762,-46.7765953
-23.6187648,-46.7771593
-23.6228261,-46.7784302
-23.6139367,-46.7788372
-23.6203882,-46.7775785
-23.6185184,-46.7777201
-23.6178022,-46.7775654
-23.618521,-46.7781404
-23.6189184,-46.7781651
-23.6201844,-46.7780451
-23.6206186,-46.7787634
-23.6174336,-46.7749113
-23.623194,-46.7766086
-23.6244256,-46.7808071
-23.6242879,-46.7805947
-23.6258133,-46.7744559
-23.6260457,-46.7745744
-23.6267265,-46.7724567
-23.626373,-46.7751081
-23.6278997,-46.7747204
-23.628339,-46.7726937
-23.6279603,-46.772851
-23.6277344,-46.7734146
-23.6277793,-46.7720249
-23.6276684,-46.7739784
-23.6296112,-46.7749844
-23.6250115,-46.7783062
-23.6248478,-46.7813444
-23.6298468,-46.7809855
-23.6269012,-46.782922
-23.6299164,-46.78071
-23.6269012,-46.782922
-23.6299015,-46.7798393
-23.6302456,-46.7787018
-23.6307305,-46.7802095
-23.6310585,-46.7792748
-23.6321477,-46.7800082
-23.6065331,-46.8476805
-23.6269012,-46.782922
-23.6025088,-46.7596711
-23.6330454,-46.7781981
-23.6269012,-46.782922
-23.6057636,-46.736938
-23.6269012,-46.782922
-23.6331731,-46.7775778
-23.6269012,-46.782922
-23.6269012,-46.782922
-23.6300468,-46.7792337
-23.6269012,-46.782922
-23.6327722,-46.7793047
-23.6269012,-46.782922
-23.6263569,-46.7775785
-23.6266042,-46.7770748
-23.6261976,-46.7767228
-23.6266269,-46.7758299
-23.627445,-46.7756754
-23.628808,-46.7758332
-23.6269114,-46.7791951
-23.6289953,-46.780728
-23.6285734,-46.7812801
-23.626672,-46.7799227
-23.6254506,-46.7813064
-23.6261918,-46.7808679
-23.6265495,-46.7808022
-23.6268789,-46.776542
-23.6320707,-46.7783696
-23.631076,-46.7774093
-23.6224447,-46.7815946
-23.6224447,-46.7815946
-23.6271054,-46.7828073
-23.6185591,-46.7814676
-23.6221944,-46.7807881
-23.6269012,-46.782922
-23.6223169,-46.7803113
-23.6236989,-46.7806899
-23.6210752,-46.7813342
-23.6231087,-46.7796198
-23.6200362,-46.7795454
-23.6269012,-46.782922
-23.6269012,-46.782922
-23.6269012,-46.782922
-23.5399002,-46.7878957
-23.6454209,-46.7987813
-23.5575092,-46.7727884
-23.6269012,-46.782922
-23.6269012,-46.782922
-23.6269012,-46.782922
-23.6269012,-46.782922
-23.6269012,-46.782922
-23.6269012,-46.782922
-23.618708,-46.7559857
-23.6269012,-46.782922
-23.6269012,-46.782922
-23.6269012,-46.782922
-23.6269012,-46.782922
-23.6269012,-46.782922
-23.6237144,-46.7846111
-23.6269012,-46.782922
-23.6269012,-46.782922
-23.6237144,-46.7846111
-23.6249041,-46.7868622
-23.6219951,-46.7850391
-23.623271,-46.78368
-23.6223735,-46.7845088
-23.6220214,-46.7831621
-23.6227292,-46.78414
-23.6227774,-46.7827865
-23.6213447,-46.7823981
-23.6229628,-46.7822189
-23.6232166,-46.7818824
-23.6255026,-46.7859658
-23.627325,-46.7842966
-23.6259048,-46.7844084
-23.625343,-46.7825264
-23.6268161,-46.7838156
-23.6256992,-46.7853402
-23.6252691,-46.7843434
-23.6264393,-46.7833203
-23.6301993,-46.7833266
-23.6242864,-46.7823242
-23.6246941,-46.7830337
-23.5540595,-46.8258921
-23.6182683,-46.7861897
-23.6206141,-46.7864662
-23.6198113,-46.7828672
-23.6195936,-46.7839537
-23.6192811,-46.7848004
-23.6196741,-46.7844614
-23.6199437,-46.7849136
-23.6255166,-46.7871098
-23.6301177,-46.78413219999999
-23.6187432,-46.789443
-23.6206873,-46.788426
-23.619119,-46.7888376
-23.6211301,-46.7875982
-23.6217059,-46.7866909
-23.6216086,-46.7858293
-23.6232532,-46.7866386
-23.6234725,-46.7873879
-23.6186355,-46.7883665
-23.6199672,-46.7875759
-23.6170145,-46.7842371
-23.6166858,-46.7867685
-23.6179255,-46.7863312
-23.6193335,-46.7838483
-23.6204513,-46.7837916
-23.6221766,-46.7849471
-23.6221766,-46.7849471
-23.6071013,-46.7668188
-23.6350572,-46.7832513
-23.6345956,-46.7833197
-23.6351414,-46.7841749
-23.6350987,-46.7837452
-23.6344592,-46.7843091
-23.634923,-46.7847898
-23.6344541,-46.7849385
-23.6349389,-46.7852959
-23.6351429,-46.7857609
-23.6378988,-46.7865283
-23.6357754,-46.7845622
-23.6224493,-46.7972555
-23.6377576,-46.7838778
-23.6362565,-46.7840082
-23.6369301,-46.78571
-23.6237092,-46.7795774
-23.637408,-46.7866654
-23.6367913,-46.787895
-23.6369275,-46.7891344
-23.6381492,-46.7882311
-23.6379843,-46.7877405
-23.6374415,-46.7896477
-23.6380109,-46.7899219
-23.6387553,-46.7890737
-23.6394286,-46.7889391
-23.6386617,-46.7893568
-23.6350664,-46.7803246
-23.6352398,-46.7820146
-23.6350699,-46.7819734
-23.6349352,-46.7827448
-23.6360867,-46.7818638
-23.6358187,-46.780624
-23.6352138,-46.7791801
-23.63618,-46.7803764
-23.6369015,-46.7807057
-23.6374258,-46.7828416
-23.6456129,-46.7914552
-23.6345666,-46.7778642
-23.6351986,-46.7786809
-23.6347578,-46.7782925
-23.6358187,-46.780624
-23.640787,-46.7949328
-23.6404459,-46.7956165
-23.6410395,-46.7962253
-23.6421876,-46.7975502
-23.6408102,-46.7943086
-23.6391431,-46.7932998
-23.6397889,-46.7927879
-23.6411669,-46.7936025
-23.6425017,-46.7934498
-23.6427878,-46.7945932
-23.6436042,-46.7945839
-23.6446016,-46.794705
-23.6455594,-46.7937458
-23.6454338,-46.7920524
-23.6453526,-46.7930847
-23.6450204,-46.7926952
-23.6445951,-46.7924346
-23.6444622,-46.7916786
-23.6455027,-46.7913082
-23.6453676,-46.7932066
-23.6455152,-46.7904884
-23.6448938,-46.7907227
-23.6410731,-46.792524
-23.6425806,-46.7961837
-23.6430038,-46.7965729
-23.6400858,-46.7897549
-23.6405873,-46.7888896
-23.6423104,-46.7889878
-23.6407216,-46.7899139
-23.6411228,-46.7903277
-23.642905,-46.7894719
-23.6425838,-46.7899319
-23.6417799,-46.7902914
-23.6430283,-46.790834
-23.6420876,-46.7907404
-23.6427958,-46.791259
-23.6425611,-46.7916479
-23.6397739,-46.7912889
-23.6400828,-46.7909039
-23.6391983,-46.7906095
-23.6374389,-46.79123430000001
-23.6437487,-46.7912417
-23.643049,-46.7981203
-23.6434315,-46.7978329
-23.644423,-46.7963763
-23.6431833,-46.799049
-23.6443607,-46.7991547
-23.6446631,-46.7990307
-23.6438977,-46.7987942
-23.6449036,-46.7994401
-23.6447656,-46.8010757
-23.6416481,-46.7997602
-23.6417426,-46.79914
-23.6410702,-46.7980471
-23.6407408,-46.7978509
-23.5589842,-46.8474827
-23.6411358,-46.7983588
-23.641296,-46.7976178
-23.6407094,-46.7978363
-23.6405313,-46.7970752
-23.6400051,-46.7980821
-23.6410702,-46.7980471
-23.6404147,-46.79832469999999
-23.6420057,-46.8003989
-23.6407216,-46.8002924
-23.6424998,-46.8002835
-23.6416048,-46.8009267
-23.6402861,-46.8013896
-23.640309,-46.8020085
-23.6401333,-46.8022681
-23.6405641,-46.8026563
-23.6420407,-46.8013692
-23.6411594,-46.8022176
-23.6417101,-46.8026655
-23.6425281,-46.8017293
-23.6425927,-46.802245
-23.6421862,-46.8029041
-23.6437594,-46.8029457
-23.6431487,-46.8040863
-23.6429956,-46.8055319
-23.6420326,-46.8041054
-23.6421896,-46.8034211
-23.6383081,-46.7929286
-23.6383081,-46.7929286
-23.6383081,-46.7929286
-23.6383081,-46.7929286
-23.6341706,-46.7810706
-23.6340234,-46.7882655
-23.6366601,-46.7917687
-23.636091,-46.7925834
-23.6373131,-46.7920978
-23.6379984,-46.7935117
-23.6374341,-46.7935871
-23.6371323,-46.7939147
-23.6365945,-46.7938175
-23.6369499,-46.7927415
-23.6357693,-46.7933214
-23.6352118,-46.7952327
-23.6360287,-46.7948471
-23.6356257,-46.7950285
-23.6360287,-46.7948471
-23.6364233,-46.7946405
-23.635586,-46.7926772
-23.6351149,-46.791943
-23.6352339,-46.7930479
-23.6341205,-46.7862758
-23.6355242,-46.7913796
-23.6352437,-46.7907995
-23.6346272,-46.7912799
-23.6341075,-46.7871768
-23.6358539,-46.7902735
-23.6365064,-46.7904095
-23.6357827,-46.7907718
-23.6358181,-46.7898011
-23.6395683,-46.8037029
-23.6382744,-46.8009093
-23.6374226,-46.801781
-23.6382269,-46.801388
-23.6393967,-46.7970671
-23.6386202,-46.7967
-23.638562,-46.7962197
-23.637992,-46.7976202
-23.6389237,-46.797388
-23.638574,-46.7977992
-23.6375949,-46.7978245
-23.6371848,-46.7980409
-23.6067338,-46.777465
-23.6367062,-46.798041
-23.6371161,-46.7963619
-23.6381579,-46.7954555
-23.636503,-46.7961675
-23.6376962,-46.7950692
-23.6384314,-46.7948989
-23.6380468,-46.7943582
-23.6373159,-46.7947276
-23.6376184,-46.7949193
-23.6360069,-46.7975322
-23.6391909,-46.8008998
-23.6385715,-46.8003262
-23.6385907,-46.8016844
-23.6386856,-46.8022097
-23.6390041,-46.802569
-23.6397823,-46.8026058
-23.6417058,-46.8051708
-23.6417861,-46.8053398
-23.6182865,-46.7907662
-23.6196409,-46.7904432
-23.6191956,-46.7903985
-23.6248466,-46.7881917
-23.6273676,-46.7921572
-23.6254137,-46.7916177
-23.6254438,-46.7883206
-23.6251145,-46.788879
-23.6253194,-46.7895597
-23.6278702,-46.7919428
-23.6212456,-46.789879
-23.620107,-46.7926809
-23.6236384,-46.7918222
-23.6216999,-46.7937528
-23.6214248,-46.7933468
-23.6220172,-46.7918623
-23.6212898,-46.7928278
-23.620095,-46.7932612
-23.6210011,-46.791681
-23.6214234,-46.7908842
-23.6206027,-46.7905546
-23.622057,-46.7899889
-23.6223561,-46.7909164
-23.6240801,-46.7884613
-23.6230751,-46.7891136
-23.6199164,-46.7938116
-23.6205183,-46.789945
-23.6202839,-46.7898986
-23.6191294,-46.7920303
-23.6185091,-46.7918888
-23.6243561,-46.7904082
-23.6072355,-46.6770534
-23.6176908,-46.7937927
-23.6345526,-46.788669
-23.6335588,-46.7850893
-23.6327047,-46.7845436
-23.632733,-46.7868541
-23.6318731,-46.7868904
-23.6323648,-46.7867326
-23.6314871,-46.7845129
-23.6328281,-46.7865578
-23.632733,-46.7868541
-23.6332148,-46.7854948
-23.6274701,-46.7856265
-23.6274998,-46.7865752
-23.629124,-46.7883861
-23.6298632,-46.7876987
-23.6293694,-46.7874707
-23.6291988,-46.7888735
-23.6288315,-46.7894345
-23.6300545,-46.7894313
-23.6323648,-46.7867326
-23.6293213,-46.7854907
-23.6297305,-46.7856965
-23.630311,-46.7857943
-23.6286705,-46.7859621
-23.6297915,-46.786239
-23.6310746,-46.7839272
-23.6303503,-46.7842498
-23.6313202,-46.789592
-23.6311593,-46.7898679
-23.6292293,-46.7866472
-23.6266037,-46.7870681
-23.6269615,-46.7889456
-23.6300326,-46.7850677
-23.6288384,-46.7928272
-23.6301748,-46.7912942
-23.5832788,-46.5832789
-23.6305528,-46.7936903
-23.6295039,-46.7957105
-23.6318576,-46.791441
-23.6286882,-46.7950217
-23.6302075,-46.7952392
-23.6321981,-46.7950013
-23.6322984,-46.7917656
-23.6314632,-46.7944167
-23.6314451,-46.7927597
-23.63273,-46.7902491
-23.6329146,-46.7931634
-23.6335199,-46.7938599
-23.6333542,-46.7948282
-23.6337253,-46.7932161
-23.6338657,-46.7937033
-23.6336268,-46.7929041
-23.6328281,-46.7865578
-23.6291645,-46.7919002
-23.6330404,-46.7917083
-23.6314583,-46.7939669
-23.6331242,-46.7912798
-23.6341707,-46.793285
-23.6278535,-46.7926016
-23.6283782,-46.7968356
-23.6286753,-46.7955747
-23.6271396,-46.7957382
-23.6265029,-46.7978192
-23.6262492,-46.7949098
-23.6266317,-46.7953808
-23.6269244,-46.7941791
-23.6263592,-46.7950724
-23.6276831,-46.7940646
-23.6252411,-46.7966252
-23.625195,-46.7958942
-23.6704209,-46.8110058
-23.6295426,-46.7989876
-23.7038618,-46.8521447
-23.6315886,-46.8019247
-23.6328197,-46.801676
-23.6284151,-46.7988449
-23.6278965,-46.7965823
-23.6216917,-46.8006609
-23.631951,-46.8021442
-23.6301512,-46.799436
-23.6272461,-46.7967917
-23.6271749,-46.7969937
-23.6303152,-46.798711
-23.6311754,-46.7987174
-23.5371536,-46.8314456
-23.6315132,-46.8013307
-23.631302,-46.8001954
-23.6321878,-46.8015434
-23.6357455,-46.8007343
-23.6355539,-46.8007499
-23.6353146,-46.8001914
-23.6344123,-46.7995196
-23.6343688,-46.7991338
-23.6344232,-46.8001099
-23.6343264,-46.7992573
-23.632351,-46.798981
-23.6345925,-46.8004163
-23.6329772,-46.7996252
-23.6326975,-46.7997553
-23.6331756,-46.7998766
-23.6328403,-46.7991725
-23.6331306,-46.8011294
-23.633163,-46.80076
-23.6342678,-46.7987626
-23.6333374,-46.8001991
-23.6341434,-46.8007043
-23.6349977,-46.7987836
-23.6338168,-46.7985771
-23.6334625,-46.7986451
-23.632713,-46.7986798
-23.6327176,-46.7982818
-23.6336609,-46.7979393
-23.6358353,-46.7988103
-23.6329752,-46.7972432
-23.6330967,-46.7977544
-23.6344378,-46.7960442
-23.6334916,-46.7968369
-23.6330799,-46.7962341
-23.6342353,-46.7967188
-23.6332768,-46.7967424
-23.632913,-46.7967379
-23.635353,-46.7969938
-23.6282442,-46.7958585
-23.6280708,-46.7933525
-23.6261606,-46.794292
-23.6271251,-46.7945005
-23.6260633,-46.7950283
-23.627699,-46.7940762
-23.6278414,-46.7936504
-23.626383,-46.7970904
-23.6271471,-46.7938662
-23.626617,-46.7983485
-23.6350488,-46.8020499
-23.6351736,-46.8016972
-23.6371161,-46.7963619
-23.6350245,-46.8014154
-23.6345857,-46.8015328
-23.6345633,-46.8012358
-23.6336489,-46.8025105
-23.6330583,-46.8019053
-23.6342287,-46.8011373
-23.6228195,-46.7933665
-23.6231149,-46.793155
-23.6234865,-46.7930237
-23.6239375,-46.7929375
-23.6235894,-46.792157
-23.6242649,-46.7918005
-23.6245117,-46.7915663
-23.5505483,-46.7966919
-23.6241368,-46.7926539
-23.6243798,-46.7933938
-23.6246315,-46.7936609
-23.6250178,-46.7936973
-23.626409,-46.7926704
-23.6245436,-46.7955544
-23.6243798,-46.7933938
-23.6248228,-46.7957639
-23.6257154,-46.7939128
-23.6246927,-46.7948189
-23.6278535,-46.7926016
-23.6248908,-46.7963478
-23.622533,-46.7941677
-23.6224293,-46.7945253
-23.6278535,-46.7926016
-23.6269244,-46.7941791
-23.6237088,-46.7946642
-23.6248,-46.7927779
-23.6251682,-46.7940799
-23.6241494,-46.7931722
-23.6330512,-46.8055605
-23.6341899,-46.8053119
-23.6334751,-46.804806
-23.6338869,-46.8041316
-23.6344997,-46.8033894
-23.6335275,-46.8025915
-23.6351095,-46.8049971
-23.6365374,-46.8058161
-23.6375321,-46.8052688
-23.6380418,-46.8047343
-23.6372412,-46.8045642
-23.6378102,-46.8042816
-23.6373383,-46.8040425
-23.6376587,-46.8056885
-23.6358293,-46.8052974
-23.6355747,-46.8038051
-23.6361231,-46.8038358
-23.6347686,-46.8026033
-23.6363371,-46.8029455
-23.6368788,-46.8026588
-23.6372596,-46.8019405
-23.6407154,-46.8046941
-23.6398931,-46.8049273
-23.6395908,-46.8052424
-23.6389519,-46.8056032
-23.6400314,-46.8065706
-23.6396975,-46.8062428
-23.6391823,-46.8063328
-23.6382403,-46.806328
-23.6386119,-46.8067446
-23.6380284,-46.8070723
-23.6396364,-46.8078746
-23.6387262,-46.8090539
-23.6356508,-46.8097531
-23.6348705,-46.8064541
-23.6389706,-46.807856
-23.602133,-46.7733035
-23.6360643,-46.8009599
-23.6335275,-46.8025915
-23.6398328,-46.8074007
-23.6340778,-46.807023
-23.6392181,-46.8065192
-23.6364152,-46.8010578
-23.6331561,-46.8086908
-23.6322703,-46.8075348
-23.6344948,-46.8080429
-23.6363159,-46.8101235
-23.6370215,-46.8098171
-23.6387241,-46.8104142
